,game,team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,year_month,home,away,fl_home
2553,HOU @ SAS 2017-05-01,SAS,240.0,31.0,84.0,0.369,9.0,29.0,0.31,28.0,36.0,0.778,11.0,34.0,45.0,19.0,10.0,2.0,15.0,18.0,99.0,,0.496,0.423,0.345,0.429,20.8,82.9,47.9,61.3,9.8,5.4,13.1,100.0,96.7,123.0,201705,SAS,HOU,1
2554,HOU @ SAS 2017-05-03,HOU,240.0,37.0,83.0,0.446,11.0,34.0,0.324,11.0,15.0,0.733,9.0,23.0,32.0,22.0,7.0,3.0,11.0,18.0,96.0,,0.536,0.512,0.41,0.181,22.0,59.0,40.0,59.5,8.0,4.6,10.9,100.0,110.1,138.8,201705,SAS,HOU,0
2555,HOU @ SAS 2017-05-03,SAS,240.0,48.0,89.0,0.539,9.0,24.0,0.375,16.0,18.0,0.889,16.0,32.0,48.0,27.0,5.0,7.0,7.0,16.0,121.0,,0.624,0.59,0.27,0.202,41.0,78.0,60.0,56.3,5.7,14.3,6.7,100.0,138.8,110.1,201705,SAS,HOU,1
2556,HOU @ SAS 2017-05-09,HOU,265.0,38.0,86.0,0.442,16.0,48.0,0.333,15.0,21.0,0.7140000000000001,9.0,38.0,47.0,21.0,4.0,5.0,15.0,23.0,107.0,,0.562,0.535,0.5579999999999999,0.244,20.9,67.9,47.5,55.3,4.1,7.1,13.6,100.0,108.7,111.7,201705,SAS,HOU,0
2557,HOU @ SAS 2017-05-09,SAS,265.0,42.0,103.0,0.408,11.0,33.0,0.333,15.0,23.0,0.652,18.0,34.0,52.0,24.0,7.0,5.0,7.0,18.0,110.0,,0.486,0.461,0.32,0.223,32.1,79.1,52.5,57.1,7.1,13.2,5.8,100.0,111.7,108.7,201705,SAS,HOU,1
2558,HOU @ SAS 2018-04-01,HOU,240.0,26.0,77.0,0.338,7.0,31.0,0.226,24.0,29.0,0.828,8.0,34.0,42.0,12.0,3.0,3.0,9.0,19.0,83.0,,0.462,0.383,0.403,0.377,16.7,81.0,46.7,46.2,3.4,4.7,9.1,100.0,93.5,112.6,201804,SAS,HOU,0
2559,HOU @ SAS 2018-04-01,SAS,240.0,40.0,81.0,0.494,6.0,17.0,0.353,14.0,21.0,0.667,8.0,40.0,48.0,19.0,8.0,8.0,8.0,19.0,100.0,,0.5539999999999999,0.531,0.21,0.259,19.0,83.3,53.3,47.5,9.0,17.4,8.1,100.0,112.6,93.5,201804,SAS,HOU,1
2560,HOU @ TOR 2016-03-06,HOU,240.0,38.0,78.0,0.487,13.0,29.0,0.448,24.0,37.0,0.649,8.0,29.0,37.0,27.0,9.0,4.0,10.0,21.0,113.0,,0.599,0.5710000000000001,0.3720000000000001,0.474,18.6,80.6,46.8,71.1,9.5,9.1,9.6,100.0,119.4,113.0,201603,TOR,HOU,0
2561,HOU @ TOR 2016-03-06,TOR,240.0,37.0,77.0,0.481,12.0,33.0,0.364,21.0,27.0,0.778,7.0,35.0,42.0,27.0,8.0,6.0,15.0,24.0,107.0,,0.602,0.5579999999999999,0.429,0.35100000000000003,19.4,81.4,53.2,73.0,8.5,12.2,14.4,100.0,113.0,119.4,201603,TOR,HOU,1
2562,HOU @ TOR 2017-01-08,HOU,240.0,46.0,89.0,0.517,11.0,38.0,0.289,26.0,31.0,0.8390000000000001,10.0,29.0,39.0,27.0,9.0,6.0,15.0,22.0,129.0,,0.628,0.579,0.4270000000000001,0.348,22.2,87.9,50.0,58.7,8.6,11.3,12.8,100.0,123.7,117.0,201701,TOR,HOU,0
2563,HOU @ TOR 2017-01-08,TOR,240.0,42.0,78.0,0.5379999999999999,11.0,25.0,0.44,27.0,30.0,0.9,4.0,35.0,39.0,19.0,7.0,3.0,17.0,25.0,122.0,,0.669,0.609,0.321,0.385,12.1,77.8,50.0,45.2,6.7,5.9,15.7,100.0,117.0,123.7,201701,TOR,HOU,1
2564,HOU @ TOR 2018-03-09,HOU,240.0,40.0,81.0,0.494,9.0,27.0,0.333,16.0,23.0,0.696,7.0,29.0,36.0,15.0,9.0,3.0,13.0,13.0,105.0,,0.5760000000000001,0.5489999999999999,0.333,0.284,18.9,70.7,46.2,37.5,9.6,6.4,12.5,100.0,111.9,115.1,201803,TOR,HOU,0
2565,HOU @ TOR 2018-03-09,TOR,240.0,41.0,85.0,0.482,15.0,38.0,0.395,11.0,14.0,0.7859999999999999,12.0,30.0,42.0,22.0,7.0,2.0,16.0,20.0,108.0,,0.5920000000000001,0.5710000000000001,0.447,0.165,29.3,81.1,53.8,53.7,7.5,3.7,14.9,100.0,115.1,111.9,201803,TOR,HOU,1
2566,HOU @ UTA 2016-01-04,HOU,240.0,33.0,68.0,0.485,11.0,26.0,0.423,16.0,21.0,0.762,6.0,28.0,34.0,17.0,8.0,2.0,16.0,16.0,93.0,,0.602,0.5660000000000001,0.382,0.309,17.1,65.1,43.6,51.5,9.5,4.3,17.2,100.0,109.9,107.6,201601,UTA,HOU,0
2567,HOU @ UTA 2016-01-04,UTA,240.0,30.0,75.0,0.4,12.0,29.0,0.414,19.0,25.0,0.76,15.0,29.0,44.0,17.0,9.0,4.0,15.0,20.0,91.0,,0.529,0.48,0.387,0.333,34.9,82.9,56.4,56.7,10.6,9.5,14.9,100.0,107.6,109.9,201601,UTA,HOU,1
2568,HOU @ UTA 2016-11-29,HOU,240.0,37.0,91.0,0.407,11.0,30.0,0.3670000000000001,16.0,22.0,0.727,15.0,23.0,38.0,14.0,5.0,6.0,7.0,20.0,101.0,,0.502,0.467,0.33,0.242,30.0,82.1,48.7,37.8,5.7,13.0,6.5,100.0,114.8,136.4,201611,UTA,HOU,0
2569,HOU @ UTA 2016-11-29,UTA,240.0,41.0,74.0,0.5539999999999999,15.0,28.0,0.536,23.0,27.0,0.852,5.0,35.0,40.0,23.0,4.0,5.0,8.0,20.0,120.0,,0.6990000000000001,0.655,0.378,0.365,17.9,70.0,51.3,56.1,4.5,8.2,8.5,100.0,136.4,114.8,201611,UTA,HOU,1
2570,HOU @ UTA 2017-12-07,HOU,240.0,38.0,81.0,0.469,18.0,42.0,0.429,18.0,24.0,0.75,8.0,38.0,46.0,22.0,10.0,5.0,17.0,25.0,112.0,,0.612,0.58,0.519,0.29600000000000004,22.2,90.5,59.0,57.9,10.3,10.6,15.7,100.0,115.6,104.2,201712,UTA,HOU,0
2571,HOU @ UTA 2017-12-07,UTA,240.0,34.0,77.0,0.442,11.0,30.0,0.3670000000000001,22.0,27.0,0.815,4.0,28.0,32.0,17.0,10.0,5.0,13.0,21.0,101.0,,0.568,0.513,0.39,0.35100000000000003,9.5,77.8,41.0,50.0,10.3,12.8,12.8,100.0,104.2,115.6,201712,UTA,HOU,1
2572,HOU @ UTA 2018-05-04,HOU,240.0,42.0,86.0,0.488,11.0,36.0,0.306,18.0,20.0,0.9,3.0,38.0,41.0,26.0,8.0,7.0,8.0,19.0,113.0,,0.596,0.552,0.419,0.233,7.3,88.4,48.8,61.9,8.1,12.7,7.8,100.0,113.9,92.7,201805,UTA,HOU,0
2573,HOU @ UTA 2018-05-04,UTA,240.0,35.0,84.0,0.417,11.0,29.0,0.379,11.0,15.0,0.733,5.0,38.0,43.0,17.0,3.0,4.0,16.0,19.0,92.0,,0.508,0.482,0.345,0.179,11.6,92.7,51.2,48.6,3.0,8.0,15.0,100.0,92.7,113.9,201805,UTA,HOU,1
2574,HOU @ UTA 2018-05-06,HOU,240.0,37.0,88.0,0.42,10.0,38.0,0.263,16.0,17.0,0.941,9.0,40.0,49.0,15.0,11.0,9.0,13.0,21.0,100.0,,0.524,0.477,0.4320000000000001,0.193,19.6,83.3,52.1,40.5,11.3,16.7,12.0,100.0,102.5,89.2,201805,UTA,HOU,0
2575,HOU @ UTA 2018-05-06,UTA,240.0,32.0,83.0,0.386,7.0,29.0,0.241,16.0,20.0,0.8,8.0,37.0,45.0,16.0,8.0,5.0,16.0,21.0,87.0,,0.474,0.428,0.349,0.241,16.7,80.4,47.9,50.0,8.2,10.0,14.8,100.0,89.2,102.5,201805,UTA,HOU,1
2576,HOU @ WAS 2015-12-09,HOU,240.0,40.0,83.0,0.482,12.0,33.0,0.364,17.0,25.0,0.68,6.0,36.0,42.0,23.0,8.0,4.0,19.0,23.0,109.0,,0.58,0.5539999999999999,0.398,0.301,14.3,76.6,47.2,57.5,7.6,6.3,16.8,100.0,104.1,98.3,201512,WAS,HOU,0
2577,HOU @ WAS 2015-12-09,WAS,240.0,39.0,89.0,0.438,5.0,25.0,0.2,20.0,24.0,0.833,11.0,36.0,47.0,20.0,8.0,3.0,18.0,25.0,103.0,,0.517,0.466,0.281,0.27,23.4,85.7,52.8,51.3,7.6,6.0,15.3,100.0,98.3,104.1,201512,WAS,HOU,1
2578,HOU @ WAS 2016-11-07,HOU,240.0,41.0,79.0,0.519,17.0,37.0,0.459,15.0,18.0,0.833,6.0,31.0,37.0,28.0,6.0,7.0,18.0,18.0,114.0,,0.6559999999999999,0.627,0.468,0.228,17.1,66.0,45.1,68.3,6.2,10.4,17.2,100.0,118.6,110.3,201611,WAS,HOU,0
2579,HOU @ WAS 2016-11-07,WAS,240.0,39.0,94.0,0.415,10.0,27.0,0.37,18.0,20.0,0.9,16.0,29.0,45.0,20.0,12.0,5.0,13.0,16.0,106.0,,0.516,0.468,0.287,0.213,34.0,82.9,54.9,51.3,12.5,11.9,11.2,100.0,110.3,118.6,201611,WAS,HOU,1
2580,HOU @ WAS 2017-12-29,HOU,240.0,38.0,89.0,0.4270000000000001,14.0,48.0,0.292,13.0,16.0,0.813,8.0,27.0,35.0,15.0,11.0,2.0,14.0,13.0,103.0,,0.536,0.506,0.539,0.18,18.6,73.0,43.8,39.5,11.2,3.8,12.7,100.0,105.0,123.3,201712,WAS,HOU,0
2581,HOU @ WAS 2017-12-29,WAS,240.0,47.0,88.0,0.534,18.0,36.0,0.5,9.0,12.0,0.75,10.0,35.0,45.0,23.0,12.0,5.0,16.0,15.0,121.0,,0.649,0.636,0.409,0.136,27.0,81.4,56.3,48.9,12.2,12.2,14.6,100.0,123.3,105.0,201712,WAS,HOU,1
2582,IND @ ATL 2016-03-13,ATL,240.0,40.0,85.0,0.471,15.0,30.0,0.5,9.0,10.0,0.9,9.0,41.0,50.0,27.0,11.0,6.0,15.0,13.0,104.0,,0.5820000000000001,0.5589999999999999,0.353,0.118,22.5,85.4,56.8,67.5,11.5,9.5,14.4,100.0,109.2,78.7,201603,ATL,IND,1
2583,IND @ ATL 2016-03-13,IND,240.0,33.0,87.0,0.379,5.0,24.0,0.208,4.0,7.0,0.5710000000000001,7.0,31.0,38.0,24.0,9.0,5.0,16.0,14.0,75.0,,0.416,0.408,0.276,0.08,14.6,77.5,43.2,72.7,9.4,9.1,15.1,100.0,78.7,109.2,201603,ATL,IND,0
2584,IND @ ATL 2017-03-05,ATL,240.0,34.0,77.0,0.442,9.0,27.0,0.333,19.0,31.0,0.613,11.0,33.0,44.0,21.0,12.0,1.0,14.0,19.0,96.0,,0.53,0.5,0.35100000000000003,0.403,23.9,78.6,50.0,61.8,13.0,2.2,13.4,100.0,104.4,105.5,201703,ATL,IND,1
2585,IND @ ATL 2017-03-05,IND,240.0,35.0,78.0,0.449,15.0,33.0,0.455,12.0,21.0,0.5710000000000001,9.0,35.0,44.0,24.0,6.0,4.0,15.0,22.0,97.0,,0.556,0.545,0.423,0.269,21.4,76.1,50.0,68.6,6.5,8.0,14.7,100.0,105.5,104.4,201703,ATL,IND,0
2586,IND @ ATL 2017-12-20,ATL,240.0,35.0,80.0,0.438,8.0,29.0,0.276,17.0,20.0,0.85,10.0,32.0,42.0,27.0,5.0,6.0,13.0,17.0,95.0,,0.535,0.488,0.363,0.25,25.6,80.0,53.2,77.1,5.6,9.8,12.8,100.0,106.6,117.8,201712,ATL,IND,1
2587,IND @ ATL 2017-12-20,IND,240.0,40.0,82.0,0.488,7.0,21.0,0.333,18.0,19.0,0.947,8.0,29.0,37.0,19.0,5.0,5.0,9.0,18.0,105.0,,0.581,0.53,0.256,0.232,20.0,74.4,46.8,47.5,5.6,9.8,9.1,100.0,117.8,106.6,201712,ATL,IND,0
2588,IND @ BKN 2016-03-26,BKN,240.0,42.0,77.0,0.545,5.0,11.0,0.455,31.0,36.0,0.861,7.0,33.0,40.0,24.0,13.0,1.0,20.0,23.0,120.0,,0.6459999999999999,0.578,0.14300000000000002,0.468,21.9,84.6,56.3,57.1,12.7,1.9,17.7,100.0,117.3,107.5,201603,BKN,IND,1
2589,IND @ BKN 2016-03-26,IND,240.0,37.0,77.0,0.481,11.0,24.0,0.458,25.0,30.0,0.833,6.0,25.0,31.0,24.0,15.0,4.0,19.0,26.0,110.0,,0.61,0.552,0.312,0.39,15.4,78.1,43.7,64.9,14.7,6.1,17.4,100.0,107.5,117.3,201603,BKN,IND,0
2590,IND @ BKN 2016-10-28,BKN,240.0,38.0,87.0,0.4370000000000001,10.0,33.0,0.303,17.0,20.0,0.85,12.0,40.0,52.0,20.0,6.0,4.0,16.0,23.0,103.0,,0.5379999999999999,0.494,0.379,0.23,25.5,74.1,51.5,52.6,6.0,5.4,14.3,100.0,103.2,94.1,201610,BKN,IND,1
2591,IND @ BKN 2016-10-28,IND,240.0,37.0,98.0,0.378,7.0,24.0,0.292,13.0,20.0,0.65,14.0,35.0,49.0,22.0,7.0,6.0,13.0,22.0,94.0,,0.44,0.413,0.245,0.204,25.9,74.5,48.5,59.5,7.0,11.1,10.9,100.0,94.1,103.2,201610,BKN,IND,0
2592,IND @ BKN 2017-12-17,BKN,240.0,34.0,81.0,0.42,12.0,33.0,0.364,17.0,21.0,0.81,7.0,22.0,29.0,26.0,7.0,2.0,9.0,17.0,97.0,,0.537,0.494,0.407,0.259,15.9,78.6,40.3,76.5,7.7,3.4,9.1,100.0,106.9,120.2,201712,BKN,IND,1
2593,IND @ BKN 2017-12-17,IND,240.0,43.0,76.0,0.5660000000000001,8.0,18.0,0.444,15.0,19.0,0.789,6.0,37.0,43.0,21.0,6.0,7.0,15.0,20.0,109.0,,0.6459999999999999,0.618,0.237,0.25,21.4,84.1,59.7,48.8,6.6,14.6,15.1,100.0,120.2,106.9,201712,BKN,IND,0
2594,IND @ BOS 2015-11-11,BOS,240.0,32.0,77.0,0.416,4.0,24.0,0.16699999999999998,23.0,32.0,0.7190000000000001,8.0,28.0,36.0,18.0,10.0,3.0,18.0,26.0,91.0,,0.5,0.442,0.312,0.416,20.5,73.7,46.8,56.3,10.2,4.8,16.5,100.0,93.0,104.2,201511,BOS,IND,1
2595,IND @ BOS 2015-11-11,IND,240.0,38.0,79.0,0.481,6.0,17.0,0.353,20.0,31.0,0.645,10.0,31.0,41.0,20.0,9.0,6.0,18.0,28.0,102.0,,0.551,0.519,0.215,0.392,26.3,79.5,53.2,52.6,9.2,11.3,16.3,100.0,104.2,93.0,201511,BOS,IND,0
2596,IND @ BOS 2016-01-13,BOS,240.0,40.0,90.0,0.444,9.0,26.0,0.34600000000000003,14.0,20.0,0.7,14.0,35.0,49.0,24.0,7.0,2.0,19.0,18.0,103.0,,0.521,0.494,0.289,0.222,28.6,72.9,50.5,60.0,6.9,3.3,16.1,100.0,101.9,93.0,201601,BOS,IND,1
2597,IND @ BOS 2016-01-13,IND,240.0,37.0,91.0,0.407,5.0,30.0,0.16699999999999998,15.0,20.0,0.75,13.0,35.0,48.0,18.0,12.0,3.0,17.0,20.0,94.0,,0.471,0.434,0.33,0.22,27.1,71.4,49.5,48.6,11.9,4.7,14.6,100.0,93.0,101.9,201601,BOS,IND,0
2598,IND @ BOS 2017-03-22,BOS,240.0,43.0,84.0,0.512,11.0,27.0,0.407,12.0,14.0,0.857,10.0,33.0,43.0,27.0,5.0,2.0,16.0,17.0,109.0,,0.604,0.5770000000000001,0.321,0.16699999999999998,27.0,64.7,48.9,62.8,5.5,3.4,15.1,100.0,119.2,109.4,201703,BOS,IND,1
2599,IND @ BOS 2017-03-22,IND,240.0,38.0,87.0,0.4370000000000001,11.0,28.0,0.393,13.0,19.0,0.684,18.0,27.0,45.0,20.0,13.0,6.0,13.0,19.0,100.0,,0.524,0.5,0.322,0.218,35.3,73.0,51.1,52.6,14.2,10.5,12.0,100.0,109.4,119.2,201703,BOS,IND,0
2600,IND @ BOS 2018-03-11,BOS,240.0,34.0,81.0,0.42,12.0,37.0,0.324,17.0,21.0,0.81,10.0,32.0,42.0,26.0,10.0,5.0,16.0,13.0,97.0,,0.537,0.494,0.457,0.259,23.3,84.2,51.9,76.5,10.5,8.5,15.1,100.0,102.3,104.4,201803,BOS,IND,1
2601,IND @ BOS 2018-03-11,IND,240.0,39.0,81.0,0.481,12.0,22.0,0.545,9.0,10.0,0.9,6.0,33.0,39.0,26.0,9.0,7.0,18.0,20.0,99.0,,0.58,0.556,0.272,0.123,15.8,76.7,48.1,66.7,9.5,15.9,17.4,100.0,104.4,102.3,201803,BOS,IND,0
2602,IND @ CHA 2016-03-04,CHA,240.0,38.0,79.0,0.481,13.0,31.0,0.419,19.0,23.0,0.826,7.0,34.0,41.0,20.0,4.0,9.0,11.0,19.0,108.0,,0.606,0.563,0.392,0.29100000000000004,17.1,73.9,47.1,52.6,4.3,14.5,11.0,100.0,116.6,109.0,201603,CHA,IND,1
2603,IND @ CHA 2016-03-04,IND,240.0,37.0,90.0,0.411,9.0,28.0,0.321,18.0,21.0,0.857,12.0,34.0,46.0,23.0,10.0,4.0,10.0,24.0,101.0,,0.509,0.461,0.311,0.233,26.1,82.9,52.9,62.2,10.8,8.3,9.2,100.0,109.0,116.6,201603,CHA,IND,0
2604,IND @ CHA 2016-11-07,CHA,240.0,41.0,84.0,0.488,12.0,32.0,0.375,28.0,32.0,0.875,3.0,40.0,43.0,30.0,12.0,4.0,11.0,15.0,122.0,,0.622,0.56,0.381,0.381,7.0,76.9,45.3,73.2,11.5,6.6,10.1,100.0,116.6,95.6,201611,CHA,IND,1
2605,IND @ CHA 2016-11-07,IND,240.0,40.0,94.0,0.426,9.0,33.0,0.273,11.0,15.0,0.733,12.0,40.0,52.0,23.0,8.0,4.0,18.0,25.0,100.0,,0.4970000000000001,0.473,0.35100000000000003,0.16,23.1,93.0,54.7,57.5,7.6,7.7,15.2,100.0,95.6,116.6,201611,CHA,IND,0
2606,IND @ CHA 2017-03-06,CHA,240.0,35.0,86.0,0.407,11.0,31.0,0.355,19.0,21.0,0.905,13.0,37.0,50.0,21.0,10.0,2.0,10.0,8.0,100.0,,0.525,0.471,0.36,0.244,27.1,86.0,54.9,60.0,11.1,3.9,9.5,100.0,111.0,97.6,201703,CHA,IND,1
2607,IND @ CHA 2017-03-06,IND,240.0,37.0,81.0,0.457,12.0,30.0,0.4,2.0,3.0,0.667,6.0,35.0,41.0,29.0,3.0,5.0,15.0,17.0,88.0,,0.534,0.531,0.37,0.037000000000000005,14.0,72.9,45.1,78.4,3.3,9.1,15.4,100.0,97.6,111.0,201703,CHA,IND,0
2608,IND @ CHA 2018-04-08,CHA,240.0,40.0,80.0,0.5,11.0,30.0,0.3670000000000001,26.0,30.0,0.867,5.0,31.0,36.0,27.0,6.0,3.0,21.0,17.0,117.0,,0.628,0.569,0.375,0.375,13.5,81.6,48.0,67.5,5.6,4.4,18.4,100.0,109.9,115.5,201804,CHA,IND,1
2609,IND @ CHA 2018-04-08,IND,240.0,50.0,93.0,0.5379999999999999,9.0,25.0,0.36,14.0,18.0,0.778,7.0,32.0,39.0,27.0,11.0,1.0,14.0,22.0,123.0,,0.609,0.586,0.269,0.194,18.4,86.5,52.0,54.0,10.3,2.0,12.2,100.0,115.5,109.9,201804,CHA,IND,0
2610,IND @ CHI 2015-11-16,CHI,240.0,35.0,86.0,0.407,6.0,15.0,0.4,20.0,32.0,0.625,10.0,38.0,48.0,26.0,9.0,9.0,8.0,20.0,96.0,,0.48,0.442,0.174,0.3720000000000001,20.4,77.6,49.0,74.3,9.4,13.6,7.4,100.0,100.1,99.1,201511,CHI,IND,1
2611,IND @ CHI 2015-11-16,IND,240.0,35.0,87.0,0.402,9.0,21.0,0.429,16.0,24.0,0.667,11.0,39.0,50.0,19.0,4.0,5.0,12.0,21.0,95.0,,0.487,0.454,0.241,0.276,22.4,79.6,51.0,54.3,4.2,7.0,11.0,100.0,99.1,100.1,201511,CHI,IND,0
2612,IND @ CHI 2015-12-30,CHI,265.0,37.0,86.0,0.43,6.0,18.0,0.333,22.0,27.0,0.815,14.0,39.0,53.0,15.0,6.0,10.0,21.0,19.0,102.0,,0.521,0.465,0.209,0.314,31.8,70.9,53.5,40.5,6.0,13.3,17.7,100.0,101.5,99.5,201512,CHI,IND,1
2613,IND @ CHI 2015-12-30,IND,265.0,37.0,97.0,0.381,7.0,22.0,0.318,19.0,24.0,0.792,16.0,30.0,46.0,18.0,14.0,7.0,12.0,21.0,100.0,,0.465,0.418,0.227,0.247,29.1,68.2,46.5,48.6,13.9,10.3,10.0,100.0,99.5,101.5,201512,CHI,IND,0
2614,IND @ CHI 2016-10-29,CHI,240.0,45.0,86.0,0.523,9.0,21.0,0.429,19.0,21.0,0.905,13.0,34.0,47.0,34.0,8.0,6.0,12.0,14.0,118.0,,0.619,0.5760000000000001,0.244,0.244,34.2,81.0,58.8,75.6,8.6,8.6,11.2,100.0,126.3,108.1,201610,CHI,IND,1
2615,IND @ CHI 2016-10-29,IND,240.0,43.0,88.0,0.489,7.0,18.0,0.389,8.0,9.0,0.889,8.0,25.0,33.0,34.0,8.0,7.0,13.0,16.0,101.0,,0.5489999999999999,0.528,0.205,0.102,19.0,65.8,41.3,79.1,8.6,10.8,12.4,100.0,108.1,126.3,201610,CHI,IND,0
2616,IND @ CHI 2016-12-26,CHI,240.0,32.0,83.0,0.386,6.0,25.0,0.24,20.0,28.0,0.7140000000000001,16.0,32.0,48.0,17.0,10.0,3.0,13.0,15.0,90.0,,0.472,0.422,0.301,0.337,34.0,78.0,54.5,53.1,11.2,5.4,12.0,100.0,100.8,95.2,201612,CHI,IND,1
2617,IND @ CHI 2016-12-26,IND,240.0,34.0,81.0,0.42,9.0,25.0,0.36,8.0,10.0,0.8,9.0,31.0,40.0,26.0,5.0,5.0,16.0,21.0,85.0,,0.498,0.475,0.309,0.123,22.0,66.0,45.5,76.5,5.6,8.6,15.8,100.0,95.2,100.8,201612,CHI,IND,0
2618,IND @ CHI 2017-11-10,CHI,240.0,37.0,93.0,0.398,7.0,27.0,0.259,6.0,9.0,0.667,11.0,32.0,43.0,24.0,10.0,3.0,12.0,13.0,87.0,,0.449,0.435,0.29,0.097,20.0,82.1,45.7,64.9,10.2,5.5,11.0,100.0,89.0,107.4,201711,CHI,IND,1
2619,IND @ CHI 2017-11-10,IND,240.0,43.0,84.0,0.512,12.0,29.0,0.414,7.0,12.0,0.583,7.0,44.0,51.0,27.0,8.0,3.0,18.0,17.0,105.0,,0.588,0.583,0.345,0.14300000000000002,17.9,80.0,54.3,62.8,8.2,4.5,16.8,100.0,107.4,89.0,201711,CHI,IND,0
2620,IND @ CHI 2017-12-29,CHI,240.0,43.0,85.0,0.506,18.0,39.0,0.462,15.0,15.0,1.0,7.0,33.0,40.0,31.0,6.0,4.0,15.0,20.0,119.0,,0.65,0.612,0.459,0.17600000000000002,17.9,75.0,48.2,72.1,6.1,5.6,14.1,100.0,121.7,109.4,201712,CHI,IND,1
2621,IND @ CHI 2017-12-29,IND,240.0,43.0,93.0,0.462,7.0,22.0,0.318,14.0,20.0,0.7,11.0,32.0,43.0,22.0,10.0,6.0,10.0,15.0,107.0,,0.526,0.5,0.237,0.215,25.0,82.1,51.8,51.2,10.2,13.0,8.9,100.0,109.4,121.7,201712,CHI,IND,0
2622,IND @ CLE 2015-11-08,CLE,240.0,38.0,83.0,0.458,8.0,24.0,0.333,17.0,25.0,0.68,11.0,37.0,48.0,25.0,5.0,4.0,10.0,20.0,101.0,,0.537,0.506,0.289,0.301,23.9,75.5,50.5,65.8,5.5,5.6,9.6,100.0,110.6,106.2,201511,CLE,IND,1
2623,IND @ CLE 2015-11-08,IND,240.0,39.0,90.0,0.433,6.0,18.0,0.333,13.0,19.0,0.684,12.0,35.0,47.0,22.0,5.0,4.0,7.0,20.0,97.0,,0.493,0.467,0.2,0.211,24.5,76.1,49.5,56.4,5.5,6.8,6.6,100.0,106.2,110.6,201511,CLE,IND,0
2624,IND @ CLE 2017-04-02,CLE,290.0,47.0,95.0,0.495,18.0,43.0,0.419,23.0,33.0,0.6970000000000001,15.0,41.0,56.0,29.0,7.0,4.0,13.0,19.0,135.0,,0.616,0.589,0.453,0.34700000000000003,30.6,77.4,54.9,61.7,6.6,6.3,10.6,100.0,126.4,121.7,201704,CLE,IND,1
2625,IND @ CLE 2017-04-02,IND,290.0,48.0,105.0,0.457,16.0,41.0,0.39,18.0,20.0,0.9,12.0,34.0,46.0,32.0,6.0,3.0,9.0,24.0,130.0,,0.5710000000000001,0.5329999999999999,0.39,0.19,22.6,69.4,45.1,66.7,5.6,5.8,7.3,100.0,121.7,126.4,201704,CLE,IND,0
2626,IND @ CLE 2017-04-15,CLE,240.0,42.0,78.0,0.5379999999999999,11.0,28.0,0.393,14.0,27.0,0.519,10.0,24.0,34.0,26.0,7.0,2.0,11.0,19.0,109.0,,0.606,0.609,0.359,0.34600000000000003,25.6,66.7,45.3,61.9,7.9,3.5,10.9,100.0,123.0,121.8,201704,CLE,IND,1
2627,IND @ CLE 2017-04-15,IND,240.0,40.0,81.0,0.494,11.0,24.0,0.458,17.0,20.0,0.85,12.0,29.0,41.0,21.0,6.0,1.0,13.0,25.0,108.0,,0.601,0.562,0.29600000000000004,0.247,33.3,74.4,54.7,52.5,6.8,2.0,12.6,100.0,121.8,123.0,201704,CLE,IND,0
2628,IND @ CLE 2017-04-17,CLE,240.0,42.0,76.0,0.5529999999999999,13.0,31.0,0.419,20.0,23.0,0.87,7.0,30.0,37.0,19.0,6.0,8.0,18.0,16.0,117.0,,0.679,0.638,0.408,0.303,22.6,76.9,52.9,45.2,6.3,12.5,17.3,100.0,122.5,116.2,201704,CLE,IND,1
2629,IND @ CLE 2017-04-17,IND,240.0,43.0,84.0,0.512,8.0,20.0,0.4,17.0,23.0,0.7390000000000001,9.0,24.0,33.0,23.0,14.0,3.0,13.0,21.0,111.0,,0.59,0.56,0.238,0.274,23.1,77.4,47.1,53.5,14.7,6.7,12.1,100.0,116.2,122.5,201704,CLE,IND,0
2630,IND @ CLE 2017-11-01,CLE,240.0,43.0,86.0,0.5,7.0,31.0,0.226,14.0,20.0,0.7,8.0,33.0,41.0,25.0,6.0,3.0,16.0,19.0,107.0,,0.564,0.541,0.36,0.233,18.6,80.5,48.8,58.1,6.0,4.7,14.4,100.0,107.5,124.6,201711,CLE,IND,1
2631,IND @ CLE 2017-11-01,IND,240.0,49.0,90.0,0.544,16.0,26.0,0.615,10.0,13.0,0.769,8.0,35.0,43.0,35.0,9.0,1.0,11.0,23.0,124.0,,0.648,0.633,0.289,0.14400000000000002,19.5,81.4,51.2,71.4,9.0,1.8,10.3,100.0,124.6,107.5,201711,CLE,IND,0
2632,IND @ CLE 2018-01-26,CLE,240.0,46.0,82.0,0.561,13.0,37.0,0.35100000000000003,10.0,13.0,0.769,8.0,36.0,44.0,27.0,13.0,4.0,20.0,11.0,115.0,,0.655,0.64,0.451,0.159,21.6,81.8,54.3,58.7,12.9,6.7,18.6,100.0,114.5,107.5,201801,CLE,IND,1
